"Subject","time","L_P","R_P","Event"
"Subject_1",454.333333333333,3.68256284921607,3.19231837978506,NA
"Subject_1",457.666666666667,3.70409710156384,3.21098586554959,NA
"Subject_1",461,3.6736859271048,3.1846232058608,NA
"Subject_1",464.333333333333,3.67709033000789,3.18757439458581,NA
"Subject_1",467.666666666667,3.71647629257982,3.22171706570157,NA
"Subject_1",471,3.65917969576727,3.17204812953045,NA
"Subject_1",474.333333333333,3.67324978313312,3.18424512394502,NA
"Subject_1",477.666666666667,3.68496766602163,3.19440305320483,NA
"Subject_1",481,3.64136527007335,3.15660526517306,NA
"Subject_1",484.333333333333,3.64154677560828,3.15676260762148,NA
"Subject_1",487.666666666667,3.66773518479485,3.17946466143746,NA
"Subject_1",491,3.65509966637729,3.16851125769825,NA
"Subject_1",494.333333333333,3.68148983244288,3.19138820932847,NA
"Subject_1",497.666666666667,3.73906912316663,3.24130220553129,NA
"Subject_1",501,3.67393757889403,3.18484135628076,NA
"Subject_1",504.333333333333,3.68019823592846,3.19026855775399,NA
"Subject_1",507.666666666667,3.71678007375499,3.22198040573638,NA
"Subject_1",511,3.66420485553962,3.17640431041846,NA
"Subject_1",514.333333333333,3.67914164561724,3.18935262697195,NA
"Subject_1",517.666666666667,3.71052102580039,3.21655459913279,NA
"Subject_1",521,3.64679210180157,3.16130964507893,NA
"Subject_1",524.333333333333,3.67513867225053,3.18588255301107,NA
"Subject_1",527.666666666667,3.65250660595851,3.16626340076445,NA
"Subject_1",531,3.74264174864748,3.24439922205309,NA
"Subject_1",534.333333333333,3.74298196732278,3.24469414881328,NA
"Subject_1",537.666666666667,NA,NA,NA
"Subject_1",541,NA,NA,NA
"Subject_1",544.333333333333,NA,NA,NA
"Subject_1",547.666666666667,NA,NA,NA
"Subject_1",551,NA,NA,NA
"Subject_1",554.333333333333,NA,NA,NA
"Subject_1",557.666666666667,NA,NA,NA
"Subject_1",561,NA,NA,NA
"Subject_1",564.333333333333,NA,NA,NA
"Subject_1",567.666666666667,NA,NA,NA
"Subject_1",571,NA,NA,NA
"Subject_1",574.333333333333,NA,NA,NA
"Subject_1",577.666666666667,NA,NA,NA
"Subject_1",581,NA,NA,NA
"Subject_1",584.333333333333,NA,NA,NA
"Subject_1",587.666666666667,NA,NA,NA
"Subject_1",591,NA,NA,NA
"Subject_1",594.333333333333,NA,NA,NA
"Subject_1",597.666666666667,NA,NA,NA
"Subject_1",601,NA,NA,NA
"Subject_1",604.333333333333,NA,NA,NA
"Subject_1",607.666666666667,NA,NA,NA
"Subject_1",611,NA,NA,NA
"Subject_1",614.333333333333,NA,NA,NA
"Subject_1",617.666666666667,NA,NA,NA
"Subject_1",621,NA,NA,NA
"Subject_1",624.333333333333,NA,NA,NA
"Subject_1",627.666666666667,NA,NA,NA
"Subject_1",631,NA,NA,NA
"Subject_1",634.333333333333,NA,NA,NA
"Subject_1",637.666666666667,NA,NA,NA
"Subject_1",641,NA,NA,NA
"Subject_1",644.333333333333,NA,NA,NA
"Subject_1",647.666666666667,NA,NA,NA
"Subject_1",651,NA,NA,NA
"Subject_1",654.333333333333,NA,NA,NA
"Subject_1",657.666666666667,NA,NA,NA
"Subject_1",661,NA,NA,NA
"Subject_1",664.333333333333,NA,NA,NA
"Subject_1",667.666666666667,NA,NA,NA
"Subject_1",671,NA,NA,NA
"Subject_1",674.333333333333,NA,NA,NA
"Subject_1",677.666666666667,NA,NA,NA
"Subject_1",681,NA,NA,NA
"Subject_1",684.333333333333,NA,NA,NA
"Subject_1",687.666666666667,NA,NA,NA
"Subject_1",691,NA,NA,NA
"Subject_1",694.333333333333,NA,NA,NA
"Subject_1",697.666666666667,NA,NA,NA
"Subject_1",701,NA,NA,NA
"Subject_1",704.333333333333,NA,NA,NA
"Subject_1",707.666666666667,NA,NA,NA
"Subject_1",711,NA,NA,NA
"Subject_1",714.333333333333,NA,NA,NA
"Subject_1",717.666666666667,NA,NA,NA
"Subject_1",721,NA,NA,NA
"Subject_1",724.333333333333,NA,NA,NA
"Subject_1",727.666666666667,NA,NA,NA
"Subject_1",731,NA,NA,NA
"Subject_1",734.333333333333,NA,NA,"Circle"
"Subject_1",737.666666666667,NA,NA,NA
"Subject_1",741,NA,NA,NA
"Subject_1",744.333333333333,NA,NA,NA
"Subject_1",747.666666666667,NA,NA,NA
"Subject_1",751,NA,NA,NA
"Subject_1",754.333333333333,NA,NA,NA
"Subject_1",757.666666666667,NA,NA,NA
"Subject_1",761,NA,NA,NA
"Subject_1",764.333333333333,NA,NA,NA
"Subject_1",767.666666666667,NA,NA,NA
"Subject_1",771,NA,NA,NA
"Subject_1",774.333333333333,NA,NA,NA
"Subject_1",777.666666666667,NA,NA,NA
"Subject_1",781,NA,NA,NA
"Subject_1",784.333333333333,NA,NA,NA
"Subject_1",787.666666666667,NA,NA,NA
"Subject_1",791,NA,NA,NA
"Subject_1",794.333333333333,NA,NA,NA
"Subject_1",797.666666666667,NA,NA,NA
"Subject_1",801,NA,NA,NA
"Subject_1",804.333333333333,NA,NA,NA
"Subject_1",807.666666666667,NA,NA,NA
"Subject_1",811,NA,NA,NA
"Subject_1",814.333333333333,NA,NA,NA
"Subject_1",817.666666666667,NA,NA,NA
"Subject_1",821,NA,NA,NA
"Subject_1",824.333333333333,NA,NA,NA
"Subject_1",827.666666666667,NA,NA,NA
"Subject_1",831,NA,NA,NA
"Subject_1",834.333333333333,NA,NA,NA
"Subject_1",837.666666666667,NA,NA,NA
"Subject_1",841,NA,NA,NA
"Subject_1",844.333333333333,NA,NA,NA
"Subject_1",847.666666666667,NA,NA,NA
"Subject_1",851,NA,NA,NA
"Subject_1",854.333333333333,NA,NA,NA
"Subject_1",857.666666666667,NA,NA,NA
"Subject_1",861,NA,NA,NA
"Subject_1",864.333333333333,NA,NA,NA
"Subject_1",867.666666666667,NA,NA,NA
"Subject_1",871,NA,NA,NA
"Subject_1",874.333333333333,NA,NA,NA
"Subject_1",877.666666666667,NA,NA,NA
"Subject_1",881,NA,NA,NA
"Subject_1",884.333333333333,NA,NA,NA
"Subject_1",887.666666666667,NA,NA,NA
"Subject_1",891,NA,NA,NA
"Subject_1",894.333333333333,NA,NA,NA
"Subject_1",897.666666666667,NA,NA,NA
"Subject_1",901,NA,NA,NA
"Subject_1",904.333333333333,NA,NA,NA
"Subject_1",907.666666666667,NA,NA,NA
"Subject_1",911,NA,NA,NA
"Subject_1",914.333333333333,NA,NA,NA
"Subject_1",917.666666666667,NA,NA,NA
"Subject_1",921,NA,NA,NA
"Subject_1",924.333333333333,NA,NA,NA
"Subject_1",927.666666666667,NA,NA,NA
"Subject_1",931,NA,NA,NA
"Subject_1",934.333333333333,NA,NA,NA
"Subject_1",937.666666666667,NA,NA,NA
"Subject_1",941,NA,NA,NA
"Subject_1",944.333333333333,NA,NA,NA
"Subject_1",947.666666666667,NA,NA,NA
"Subject_1",951,NA,NA,NA
"Subject_1",954.333333333333,NA,NA,NA
"Subject_1",957.666666666667,NA,NA,NA
"Subject_1",961,NA,NA,NA
"Subject_1",964.333333333333,NA,NA,NA
"Subject_1",967.666666666667,NA,NA,NA
"Subject_1",971,NA,NA,NA
"Subject_1",974.333333333333,NA,NA,NA
"Subject_1",977.666666666667,NA,NA,NA
"Subject_1",981,NA,NA,NA
"Subject_1",984.333333333333,NA,NA,NA
"Subject_1",987.666666666667,NA,NA,NA
"Subject_1",991,NA,NA,NA
"Subject_1",994.333333333333,NA,NA,NA
"Subject_1",997.666666666667,NA,NA,NA
"Subject_1",1001,NA,NA,NA
"Subject_1",1004.33333333333,NA,NA,NA
"Subject_1",1007.66666666667,NA,NA,NA
"Subject_1",1011,NA,NA,NA
"Subject_1",1014.33333333333,NA,NA,NA
"Subject_1",1017.66666666667,NA,NA,NA
"Subject_1",1021,NA,NA,NA
"Subject_1",1024.33333333333,NA,NA,NA
"Subject_1",1027.66666666667,NA,NA,NA
"Subject_1",1031,NA,NA,NA
"Subject_1",1034.33333333333,NA,NA,NA
"Subject_1",1037.66666666667,NA,NA,NA
"Subject_1",1041,NA,NA,NA
"Subject_1",1044.33333333333,NA,NA,NA
"Subject_1",1047.66666666667,NA,NA,NA
"Subject_1",1051,NA,NA,NA
"Subject_1",1054.33333333333,NA,NA,NA
"Subject_1",1057.66666666667,NA,NA,NA
"Subject_1",1061,NA,NA,NA
"Subject_1",1064.33333333333,NA,NA,NA
"Subject_1",1067.66666666667,NA,NA,NA
"Subject_1",1071,NA,NA,NA
"Subject_1",1074.33333333333,NA,NA,NA
"Subject_1",1077.66666666667,NA,NA,NA
"Subject_1",1081,NA,NA,NA
"Subject_1",1084.33333333333,NA,NA,NA
"Subject_1",1087.66666666667,NA,NA,NA
"Subject_1",1091,NA,NA,NA
"Subject_1",1094.33333333333,NA,NA,NA
"Subject_1",1097.66666666667,NA,NA,NA
"Subject_1",1101,NA,NA,NA
"Subject_1",1104.33333333333,NA,NA,NA
"Subject_1",1107.66666666667,NA,NA,NA
"Subject_1",1111,NA,NA,NA
"Subject_1",1114.33333333333,NA,NA,NA
"Subject_1",1117.66666666667,NA,NA,NA
"Subject_1",1121,NA,NA,NA
"Subject_1",1124.33333333333,NA,NA,NA
"Subject_1",1127.66666666667,NA,NA,NA
"Subject_1",1131,NA,NA,NA
"Subject_1",1134.33333333333,NA,NA,NA
"Subject_1",1137.66666666667,NA,NA,NA
"Subject_1",1141,NA,NA,NA
"Subject_1",1144.33333333333,NA,NA,NA
"Subject_1",1147.66666666667,NA,NA,NA
"Subject_1",1151,NA,NA,NA
"Subject_1",1154.33333333333,NA,NA,NA
"Subject_1",1157.66666666667,NA,NA,NA
"Subject_1",1161,NA,NA,NA
"Subject_1",1164.33333333333,NA,NA,NA
"Subject_1",1167.66666666667,NA,NA,NA
"Subject_1",1171,NA,NA,NA
"Subject_1",1174.33333333333,NA,NA,NA
"Subject_1",1177.66666666667,NA,NA,NA
"Subject_1",1181,NA,NA,NA
"Subject_1",1184.33333333333,NA,NA,NA
"Subject_1",1187.66666666667,NA,NA,NA
"Subject_1",1191,NA,NA,NA
"Subject_1",1194.33333333333,NA,NA,NA
"Subject_1",1197.66666666667,NA,NA,NA
"Subject_1",1201,NA,NA,NA
"Subject_1",1204.33333333333,NA,NA,NA
"Subject_1",1207.66666666667,NA,NA,NA
"Subject_1",1211,NA,NA,NA
"Subject_1",1214.33333333333,NA,NA,NA
"Subject_1",1217.66666666667,NA,NA,NA
"Subject_1",1221,NA,NA,NA
"Subject_1",1224.33333333333,NA,NA,NA
"Subject_1",1227.66666666667,NA,NA,NA
"Subject_1",1231,NA,NA,NA
"Subject_1",1234.33333333333,NA,NA,NA
"Subject_1",1237.66666666667,NA,NA,NA
"Subject_1",1241,NA,NA,NA
"Subject_1",1244.33333333333,NA,NA,NA
"Subject_1",1247.66666666667,NA,NA,NA
"Subject_1",1251,NA,NA,NA
"Subject_1",1254.33333333333,NA,NA,NA
"Subject_1",1257.66666666667,NA,NA,NA
"Subject_1",1261,NA,NA,NA
"Subject_1",1264.33333333333,NA,NA,NA
"Subject_1",1267.66666666667,NA,NA,NA
"Subject_1",1271,NA,NA,NA
"Subject_1",1274.33333333333,NA,NA,NA
"Subject_1",1277.66666666667,NA,NA,NA
"Subject_1",1281,NA,NA,NA
"Subject_1",1284.33333333333,NA,NA,NA
"Subject_1",1287.66666666667,NA,NA,NA
"Subject_1",1291,NA,NA,NA
"Subject_1",1294.33333333333,NA,NA,NA
"Subject_1",1297.66666666667,NA,NA,NA
"Subject_1",1301,NA,NA,NA
"Subject_1",1304.33333333333,NA,NA,NA
"Subject_1",1307.66666666667,NA,NA,NA
"Subject_1",1311,NA,NA,NA
"Subject_1",1314.33333333333,NA,NA,NA
"Subject_1",1317.66666666667,NA,NA,NA
"Subject_1",1321,NA,NA,NA
"Subject_1",1324.33333333333,NA,NA,NA
"Subject_1",1327.66666666667,NA,NA,NA
"Subject_1",1331,NA,NA,NA
"Subject_1",1334.33333333333,NA,NA,NA
"Subject_1",1337.66666666667,NA,NA,NA
"Subject_1",1341,NA,NA,NA
"Subject_1",1344.33333333333,NA,NA,NA
"Subject_1",1347.66666666667,NA,NA,NA
"Subject_1",1351,NA,NA,NA
"Subject_1",1354.33333333333,NA,NA,NA
"Subject_1",1357.66666666667,NA,NA,NA
"Subject_1",1361,NA,NA,NA
"Subject_1",1364.33333333333,NA,NA,NA
"Subject_1",1367.66666666667,NA,NA,NA
"Subject_1",1371,NA,NA,NA
"Subject_1",1374.33333333333,NA,NA,NA
"Subject_1",1377.66666666667,NA,NA,NA
"Subject_1",1381,NA,NA,NA
"Subject_1",1384.33333333333,NA,NA,NA
"Subject_1",1387.66666666667,NA,NA,NA
"Subject_1",1391,NA,NA,NA
"Subject_1",1394.33333333333,NA,NA,NA
"Subject_1",1397.66666666667,NA,NA,NA
"Subject_1",1401,NA,NA,NA
"Subject_1",1404.33333333333,NA,NA,NA
"Subject_1",1407.66666666667,NA,NA,NA
"Subject_1",1411,NA,NA,NA
"Subject_1",1414.33333333333,NA,NA,NA
"Subject_1",1417.66666666667,NA,NA,NA
"Subject_1",1421,NA,NA,NA
"Subject_1",1424.33333333333,NA,NA,NA
"Subject_1",1427.66666666667,NA,NA,NA
"Subject_1",1431,NA,NA,NA
"Subject_1",1434.33333333333,NA,NA,NA
"Subject_1",1437.66666666667,NA,NA,NA
"Subject_1",1441,NA,NA,NA
"Subject_1",1444.33333333333,NA,NA,NA
"Subject_1",1447.66666666667,NA,NA,NA
"Subject_1",1451,NA,NA,NA
"Subject_1",1454.33333333333,NA,NA,NA
"Subject_1",1457.66666666667,NA,NA,NA
"Subject_1",1461,NA,NA,NA
"Subject_1",1464.33333333333,NA,NA,NA
"Subject_1",1467.66666666667,NA,NA,NA
"Subject_1",1471,NA,NA,NA
"Subject_1",1474.33333333333,NA,NA,NA
"Subject_1",1477.66666666667,NA,NA,NA
"Subject_1",1481,NA,NA,NA
"Subject_1",1484.33333333333,NA,NA,NA
"Subject_1",1487.66666666667,NA,NA,NA
"Subject_1",1491,NA,NA,NA
"Subject_1",1494.33333333333,NA,NA,NA
"Subject_1",1497.66666666667,NA,NA,NA
"Subject_1",1501,NA,NA,NA
"Subject_1",1504.33333333333,NA,NA,NA
"Subject_1",1507.66666666667,NA,NA,NA
"Subject_1",1511,NA,NA,NA
"Subject_1",1514.33333333333,NA,NA,NA
"Subject_1",1517.66666666667,NA,NA,NA
"Subject_1",1521,NA,NA,NA
"Subject_1",1524.33333333333,NA,NA,NA
"Subject_1",1527.66666666667,NA,NA,NA
"Subject_1",1531,NA,NA,NA
"Subject_1",1534.33333333333,NA,NA,NA
"Subject_1",1537.66666666667,NA,NA,NA
"Subject_1",1541,NA,NA,NA
"Subject_1",1544.33333333333,NA,NA,NA
"Subject_1",1547.66666666667,NA,NA,NA
"Subject_1",1551,NA,NA,NA
"Subject_1",1554.33333333333,NA,NA,NA
"Subject_1",1557.66666666667,NA,NA,NA
"Subject_1",1561,NA,NA,NA
"Subject_1",1564.33333333333,NA,NA,NA
"Subject_1",1567.66666666667,NA,NA,NA
"Subject_1",1571,NA,NA,NA
"Subject_1",1574.33333333333,NA,NA,NA
"Subject_1",1577.66666666667,NA,NA,NA
"Subject_1",1581,NA,NA,NA
"Subject_1",1584.33333333333,NA,NA,NA
"Subject_1",1587.66666666667,NA,NA,NA
"Subject_1",1591,NA,NA,NA
"Subject_1",1594.33333333333,NA,NA,NA
"Subject_1",1597.66666666667,NA,NA,NA
"Subject_1",1601,NA,NA,NA
"Subject_1",1604.33333333333,NA,NA,NA
"Subject_1",1607.66666666667,NA,NA,NA
"Subject_1",1611,NA,NA,NA
"Subject_1",1614.33333333333,NA,NA,NA
"Subject_1",1617.66666666667,NA,NA,NA
"Subject_1",1621,NA,NA,NA
"Subject_1",1624.33333333333,NA,NA,NA
"Subject_1",1627.66666666667,NA,NA,NA
"Subject_1",1631,NA,NA,NA
"Subject_1",1634.33333333333,NA,NA,NA
"Subject_1",1637.66666666667,NA,NA,NA
"Subject_1",1641,NA,NA,NA
"Subject_1",1644.33333333333,NA,NA,NA
"Subject_1",1647.66666666667,NA,NA,NA
"Subject_1",1651,NA,NA,NA
"Subject_1",1654.33333333333,NA,NA,NA
"Subject_1",1657.66666666667,NA,NA,NA
"Subject_1",1661,NA,NA,NA
"Subject_1",1664.33333333333,NA,NA,NA
"Subject_1",1667.66666666667,NA,NA,NA
"Subject_1",1671,NA,NA,NA
"Subject_1",1674.33333333333,NA,NA,NA
"Subject_1",1677.66666666667,NA,NA,NA
"Subject_1",1681,NA,NA,NA
"Subject_1",1684.33333333333,NA,NA,NA
"Subject_1",1687.66666666667,NA,NA,NA
"Subject_1",1691,NA,NA,NA
"Subject_1",1694.33333333333,NA,NA,NA
"Subject_1",1697.66666666667,NA,NA,NA
"Subject_1",1701,NA,NA,NA
"Subject_1",1704.33333333333,NA,NA,NA
"Subject_1",1707.66666666667,NA,NA,NA
"Subject_1",1711,NA,NA,NA
"Subject_1",1714.33333333333,NA,NA,NA
"Subject_1",1717.66666666667,NA,NA,NA
"Subject_1",1721,NA,NA,NA
"Subject_1",1724.33333333333,NA,NA,NA
"Subject_1",1727.66666666667,NA,NA,NA
"Subject_1",1731,NA,NA,NA
"Subject_1",1734.33333333333,NA,NA,NA
"Subject_1",1737.66666666667,NA,NA,NA
"Subject_1",1741,NA,NA,NA
"Subject_1",1744.33333333333,NA,NA,NA
"Subject_1",1747.66666666667,NA,NA,NA
"Subject_1",1751,NA,NA,NA
"Subject_1",1754.33333333333,NA,NA,NA
"Subject_1",1757.66666666667,NA,NA,NA
"Subject_1",1761,NA,NA,NA
"Subject_1",1764.33333333333,NA,NA,NA
"Subject_1",1767.66666666667,NA,NA,NA
"Subject_1",1771,NA,NA,NA
"Subject_1",1774.33333333333,NA,NA,NA
"Subject_1",1777.66666666667,NA,NA,NA
"Subject_1",1781,NA,NA,NA
"Subject_1",1784.33333333333,NA,NA,NA
"Subject_1",1787.66666666667,NA,NA,NA
"Subject_1",1791,NA,NA,NA
"Subject_1",1794.33333333333,NA,NA,NA
"Subject_1",1797.66666666667,NA,NA,NA
"Subject_1",1801,NA,NA,NA
"Subject_1",1804.33333333333,NA,NA,NA
"Subject_1",1807.66666666667,NA,NA,NA
"Subject_1",1811,NA,NA,NA
"Subject_1",1814.33333333333,NA,NA,NA
"Subject_1",1817.66666666667,NA,NA,NA
"Subject_1",1821,NA,NA,NA
"Subject_1",1824.33333333333,NA,NA,NA
"Subject_1",1827.66666666667,NA,NA,NA
"Subject_1",1831,NA,NA,NA
"Subject_1",1834.33333333333,NA,NA,NA
"Subject_1",1837.66666666667,NA,NA,NA
"Subject_1",1841,NA,NA,NA
"Subject_1",1844.33333333333,NA,NA,NA
"Subject_1",1847.66666666667,NA,NA,NA
"Subject_1",1851,NA,NA,NA
"Subject_1",1854.33333333333,NA,NA,NA
"Subject_1",1857.66666666667,NA,NA,NA
"Subject_1",1861,NA,NA,NA
"Subject_1",1864.33333333333,NA,NA,NA
"Subject_1",1867.66666666667,NA,NA,NA
"Subject_1",1871,NA,NA,NA
"Subject_1",1874.33333333333,NA,NA,NA
"Subject_1",1877.66666666667,NA,NA,NA
"Subject_1",1881,NA,NA,NA
