"Subject","time","L_P","R_P","Event"
"Subject_4",634.333333333333,3.76686499042452,3.52159403541073,NA
"Subject_4",637.666666666667,3.62496152725053,3.3889302975842,NA
"Subject_4",641,3.7036784812762,3.46252177391456,NA
"Subject_4",644.333333333333,3.72683965015523,3.48417485529254,NA
"Subject_4",647.666666666667,3.61684941459305,3.38134638692592,NA
"Subject_4",651,3.68749921093656,3.44739598043107,NA
"Subject_4",654.333333333333,3.76159344898583,3.5166657385551,NA
"Subject_4",657.666666666667,3.72130508344251,3.47900065946295,NA
"Subject_4",661,3.67223311367678,3.43312390081294,NA
"Subject_4",664.333333333333,3.69411779368831,3.45358360902957,NA
"Subject_4",667.666666666667,3.72052223020837,3.47826877995918,NA
"Subject_4",671,3.68260515745186,3.44282059224898,NA
"Subject_4",674.333333333333,3.63923596320866,3.40227528569946,NA
"Subject_4",677.666666666667,3.69534958747486,3.45473519732981,NA
"Subject_4",681,3.65979290975414,3.42149371283312,NA
"Subject_4",684.333333333333,3.7500926840296,3.50591382008298,NA
"Subject_4",687.666666666667,3.65836026733167,3.42015435370486,NA
"Subject_4",691,3.68586140132073,3.44586481311052,NA
"Subject_4",694.333333333333,3.63576253677877,3.39902802363166,NA
"Subject_4",697.666666666667,3.6313514893082,3.39490419161172,NA
"Subject_4",701,3.73043780467397,3.48753872405978,NA
"Subject_4",704.333333333333,3.64178762000007,3.40466079708887,NA
"Subject_4",707.666666666667,3.66180785471098,3.42337745917384,NA
"Subject_4",711,3.65279244619949,3.41494906874265,NA
"Subject_4",714.333333333333,3.66163267308061,3.42321368410195,NA
"Subject_4",717.666666666667,3.74443296905753,3.50062262474191,NA
"Subject_4",721,3.64654211865931,3.40910571724457,NA
"Subject_4",724.333333333333,3.6322788789212,3.39577119633261,NA
"Subject_4",727.666666666667,3.67480778809875,3.4355309310916,NA
"Subject_4",731,3.67314671894913,3.43397801872958,NA
"Subject_4",734.333333333333,3.71123338271026,3.46958475490696,"Circle"
"Subject_4",737.666666666667,3.67188306130932,3.43279664131932,NA
"Subject_4",741,3.7259327235758,3.48332698120075,NA
"Subject_4",744.333333333333,3.67195382084153,3.43286279350348,NA
"Subject_4",747.666666666667,3.65550300362849,3.41748313431147,NA
"Subject_4",751,3.64141545783833,3.40431286743057,NA
"Subject_4",754.333333333333,3.66001352374686,3.42169996204111,NA
"Subject_4",757.666666666667,3.6614478839547,3.423040927105,NA
"Subject_4",761,3.60412282707731,3.36944846257756,NA
"Subject_4",764.333333333333,3.63328933656662,3.39671586029752,NA
"Subject_4",767.666666666667,3.61116307896025,3.37603030426867,NA
"Subject_4",771,3.65040259750751,3.41271482968163,NA
"Subject_4",774.333333333333,3.62615675216303,3.3900476981105,NA
"Subject_4",777.666666666667,3.67674020696882,3.43733752484636,NA
"Subject_4",781,3.62337036369183,3.38744273906752,NA
"Subject_4",784.333333333333,3.56443510885838,3.33234492100808,NA
"Subject_4",787.666666666667,3.66871543452836,3.42983526744301,NA
"Subject_4",791,3.6054162126414,3.37065763224506,NA
"Subject_4",794.333333333333,3.5716286711427,3.33907009063805,NA
"Subject_4",797.666666666667,3.62571543124719,3.38963511281508,NA
"Subject_4",801,3.5853726328342,3.35191914512733,NA
"Subject_4",804.333333333333,3.64881370650487,3.41122939574863,NA
"Subject_4",807.666666666667,3.63946256510819,3.40248713292515,NA
"Subject_4",811,3.68314095475966,3.44332150231826,NA
"Subject_4",814.333333333333,3.59644422868746,3.36226983887887,NA
"Subject_4",817.666666666667,3.63965643094754,3.40266837562572,NA
"Subject_4",821,3.6475585502451,3.41005596617015,NA
"Subject_4",824.333333333333,3.62705580969246,3.39088821552783,NA
"Subject_4",827.666666666667,3.65632272572777,3.41824948204701,NA
"Subject_4",831,3.61520393539394,3.37980804940979,NA
"Subject_4",834.333333333333,3.53998085526898,3.3094829512269,NA
"Subject_4",837.666666666667,3.57512131089859,3.34233531499928,NA
"Subject_4",841,3.58761957950656,3.35401978691284,NA
"Subject_4",844.333333333333,3.63198592037394,3.39549731312329,NA
"Subject_4",847.666666666667,3.61990583302519,3.38420379353532,NA
"Subject_4",851,3.60539503790151,3.37063783625081,NA
"Subject_4",854.333333333333,3.5654355095292,3.33328018283571,NA
"Subject_4",857.666666666667,3.53767579841257,3.30732798297148,NA
"Subject_4",861,3.54089200609185,3.31033477451002,NA
"Subject_4",864.333333333333,3.54349179717576,3.31276528603557,NA
"Subject_4",867.666666666667,3.58275182680088,3.34946898699361,NA
"Subject_4",871,3.51442217145669,3.2855884637167,NA
"Subject_4",874.333333333333,3.49827414466094,3.2704918794239,NA
"Subject_4",877.666666666667,3.57009957838448,3.33764056132107,NA
"Subject_4",881,3.59435187952357,3.36031372833223,NA
"Subject_4",884.333333333333,3.56266763042691,3.33069252796564,NA
"Subject_4",887.666666666667,3.4834429916031,3.25662642359272,NA
"Subject_4",891,3.52403395282583,3.29457439552612,NA
"Subject_4",894.333333333333,3.56685181883181,3.33460427233853,NA
"Subject_4",897.666666666667,3.52484236084653,3.29533016587391,NA
"Subject_4",901,3.54414040401735,3.31337166029917,NA
"Subject_4",904.333333333333,3.51827347923001,3.28918900223283,NA
"Subject_4",907.666666666667,3.51440004013191,3.28556777342344,NA
"Subject_4",911,3.54632002861473,3.31540936353544,NA
"Subject_4",914.333333333333,3.53373036199872,3.30363944478989,NA
"Subject_4",917.666666666667,3.55050278290005,3.31931976716822,NA
"Subject_4",921,3.50327570991349,3.27516777898649,NA
"Subject_4",924.333333333333,3.51620425866404,3.28725451431738,NA
"Subject_4",927.666666666667,3.5450596667568,3.31423106730963,NA
"Subject_4",931,3.4886293873641,3.26147511884027,NA
"Subject_4",934.333333333333,3.46730765605806,3.24154170418833,NA
"Subject_4",937.666666666667,3.46701281429768,3.24126606038708,NA
"Subject_4",941,3.51087771440182,3.28227479602356,NA
"Subject_4",944.333333333333,3.53169307887809,3.30173481478475,NA
"Subject_4",947.666666666667,3.51314162374075,3.2843912959897,NA
"Subject_4",951,3.48993987596601,3.26270027791968,NA
"Subject_4",954.333333333333,3.52465131695204,3.2951515613736,NA
"Subject_4",957.666666666667,3.44930385298855,3.22471017832651,NA
"Subject_4",961,3.52511992275482,3.29558965496183,NA
"Subject_4",964.333333333333,3.45524217278222,3.23026183776185,NA
"Subject_4",967.666666666667,3.51149006764205,3.28284727725764,NA
"Subject_4",971,3.49611446506274,3.26847282251297,NA
"Subject_4",974.333333333333,3.48535907049117,3.25841774130672,NA
"Subject_4",977.666666666667,3.45487877871997,3.22992210528794,NA
"Subject_4",981,3.46812681941297,3.24230752956089,NA
"Subject_4",984.333333333333,3.4751113782587,3.24883730454185,NA
"Subject_4",987.666666666667,3.49189387024754,3.26452704225144,NA
"Subject_4",991,3.45905463430353,3.23382605941243,NA
"Subject_4",994.333333333333,3.50955897465347,3.28104192305257,NA
"Subject_4",997.666666666667,3.42362529004292,3.20070361734354,NA
"Subject_4",1001,3.47605508856354,3.24971956726937,NA
"Subject_4",1004.33333333333,3.44490788037276,3.22060043959605,NA
"Subject_4",1007.66666666667,3.40699630763216,3.18515739378057,NA
"Subject_4",1011,3.43261768256172,3.20911049041672,NA
"Subject_4",1014.33333333333,3.49851906700237,3.27072085419706,NA
"Subject_4",1017.66666666667,3.4241162284242,3.20116258937457,NA
"Subject_4",1021,3.45321763852342,3.22836912650505,NA
"Subject_4",1024.33333333333,3.46105021536633,3.23569170269559,NA
"Subject_4",1027.66666666667,3.43231971894808,3.20883192803467,NA
"Subject_4",1031,3.49117278084713,3.26385290496806,NA
"Subject_4",1034.33333333333,3.47654172453736,3.25017451703454,NA
"Subject_4",1037.66666666667,3.45470380593794,3.22975852546569,NA
"Subject_4",1041,3.44117446349113,3.21711011577094,NA
"Subject_4",1044.33333333333,3.38992376082033,3.16919648751643,NA
"Subject_4",1047.66666666667,3.39765046505405,3.17642008475499,NA
"Subject_4",1051,3.40614498057127,3.18436149896952,NA
"Subject_4",1054.33333333333,3.46443209802615,3.23885338166034,NA
"Subject_4",1057.66666666667,3.45426035519365,3.22934394902081,NA
"Subject_4",1061,3.42844679052431,3.2052111766482,NA
"Subject_4",1064.33333333333,3.36191462299671,3.14301110180513,NA
"Subject_4",1067.66666666667,3.39127116607906,3.17045615950746,NA
"Subject_4",1071,3.42543474324627,3.20239525206485,NA
"Subject_4",1074.33333333333,3.43370266191917,3.21012482377972,NA
"Subject_4",1077.66666666667,3.45862222138595,3.23342180209096,NA
"Subject_4",1081,3.47027142175562,3.2443124909379,NA
"Subject_4",1084.33333333333,3.41124929225481,3.18913345485998,NA
"Subject_4",1087.66666666667,3.4011915493249,3.17973059927537,NA
"Subject_4",1091,3.42688307588197,3.20374927977334,NA
"Subject_4",1094.33333333333,3.3677924252101,3.14850618412653,NA
"Subject_4",1097.66666666667,3.38300486074181,3.16272809607951,NA
"Subject_4",1101,3.4449578943314,3.22064719700808,NA
"Subject_4",1104.33333333333,3.35439214738626,3.13597843530165,NA
"Subject_4",1107.66666666667,3.36480567857154,3.14571391278834,NA
"Subject_4",1111,3.3748734159301,3.15512611203681,NA
"Subject_4",1114.33333333333,3.3603836876375,3.14157984986398,NA
"Subject_4",1117.66666666667,3.40786355468931,3.18596817199308,NA
"Subject_4",1121,3.37060136198099,3.15113222328731,NA
"Subject_4",1124.33333333333,3.35252622801655,3.13423401108161,NA
"Subject_4",1127.66666666667,3.39605837097388,3.17493165630566,NA
"Subject_4",1131,3.38310040486357,3.16281741906034,NA
"Subject_4",1134.33333333333,3.38660514492074,3.16609395583889,NA
"Subject_4",1137.66666666667,3.3508527217646,3.13266947143124,NA
"Subject_4",1141,3.35363139312757,3.13526721584818,NA
"Subject_4",1144.33333333333,3.36155030172278,3.14267050249284,NA
"Subject_4",1147.66666666667,3.41022301189493,3.18817399844112,NA
"Subject_4",1151,3.48488908749851,3.25797836020124,NA
"Subject_4",1154.33333333333,3.36486691024423,3.14577115749816,NA
"Subject_4",1157.66666666667,3.30471728281901,3.08953803799128,NA
"Subject_4",1161,3.43492488161021,3.21126746138019,NA
"Subject_4",1164.33333333333,3.39574767724603,3.17464119270221,NA
"Subject_4",1167.66666666667,3.40802304927616,3.18611728144806,NA
"Subject_4",1171,3.41463298992928,3.19229683065877,NA
"Subject_4",1174.33333333333,3.42758071705939,3.20440149561211,NA
"Subject_4",1177.66666666667,3.46098317231645,3.23562902500335,NA
"Subject_4",1181,3.47817996284833,3.2517060851367,NA
"Subject_4",1184.33333333333,3.42572901937663,3.2026703670658,NA
"Subject_4",1187.66666666667,3.41846328309469,3.19587772288599,NA
"Subject_4",1191,3.35809997303534,3.13944483420986,NA
"Subject_4",1194.33333333333,3.40157111213623,3.18008544770659,NA
"Subject_4",1197.66666666667,3.41505255204802,3.19268907393232,NA
"Subject_4",1201,3.43051653513615,3.20714615448744,NA
"Subject_4",1204.33333333333,3.39511729874297,3.17405185987981,NA
"Subject_4",1207.66666666667,3.422180641665,3.19935303400066,NA
"Subject_4",1211,3.42257703675007,3.19972361870991,NA
"Subject_4",1214.33333333333,3.37215734483949,3.15258689181608,NA
"Subject_4",1217.66666666667,3.41472835703923,3.19238598815352,NA
"Subject_4",1221,3.34922493216452,3.13114767169563,NA
"Subject_4",1224.33333333333,3.41374322347176,3.19146499934608,NA
"Subject_4",1227.66666666667,3.38288276884085,3.16261395391851,NA
"Subject_4",1231,3.47748330497707,3.25105478857832,NA
"Subject_4",1234.33333333333,3.44778734819784,3.2232924173398,NA
"Subject_4",1237.66666666667,3.40286971820107,3.18129949795365,NA
"Subject_4",1241,3.47502417734664,3.24875578152135,NA
"Subject_4",1244.33333333333,3.44336102668151,3.2191543058093,NA
"Subject_4",1247.66666666667,3.38193303514908,3.16172606000336,NA
"Subject_4",1251,3.46530926474228,3.23967343363551,NA
"Subject_4",1254.33333333333,3.4475531288419,3.22307344865127,NA
"Subject_4",1257.66666666667,3.44340697433813,3.21919726168744,NA
"Subject_4",1261,3.47920535946233,3.2526647153528,NA
"Subject_4",1264.33333333333,3.40203109122986,3.18051547629446,NA
"Subject_4",1267.66666666667,3.42568790501309,3.20263192977171,NA
"Subject_4",1271,3.50154541435009,3.27355014773317,NA
"Subject_4",1274.33333333333,3.47861212879366,3.25211011156697,NA
"Subject_4",1277.66666666667,3.47262492503683,3.24651275113796,NA
"Subject_4",1281,3.45984241746593,3.23456254784326,NA
"Subject_4",1284.33333333333,3.47129159810721,3.24526624079726,NA
"Subject_4",1287.66666666667,3.47222112173175,3.24613524057831,NA
"Subject_4",1291,3.43791209978636,3.21406017355287,NA
"Subject_4",1294.33333333333,3.56186603452256,3.32994312617854,NA
"Subject_4",1297.66666666667,3.42442866073215,3.20145467835438,NA
"Subject_4",1301,3.48527344459792,3.25833769075122,NA
"Subject_4",1304.33333333333,3.466300268089,3.24059991002469,NA
"Subject_4",1307.66666666667,3.4467863931188,3.222356637203,NA
"Subject_4",1311,3.48020835471983,3.25360240282643,NA
"Subject_4",1314.33333333333,3.51781648551606,3.28876176463834,NA
"Subject_4",1317.66666666667,3.53172703139288,3.30176655655778,NA
"Subject_4",1321,3.57419694209456,3.34147113439417,NA
"Subject_4",1324.33333333333,3.5148415904381,3.28598057317298,NA
"Subject_4",1327.66666666667,3.53093054568962,3.30102193223251,NA
"Subject_4",1331,3.50056236204017,3.27263110466687,NA
"Subject_4",1334.33333333333,3.56816196736211,3.33582911348934,NA
"Subject_4",1337.66666666667,3.54630192276926,3.31539243661144,NA
"Subject_4",1341,3.5187051034689,3.28959252222865,NA
"Subject_4",1344.33333333333,3.61244808101402,3.3772316362993,NA
"Subject_4",1347.66666666667,3.55810912232091,3.32643083687842,NA
"Subject_4",1351,3.50533062153732,3.27708888965443,NA
"Subject_4",1354.33333333333,3.58119399409656,3.34801258906758,NA
"Subject_4",1357.66666666667,3.52533999269918,3.29579539554595,NA
"Subject_4",1361,3.51974816039461,3.29056766284492,NA
"Subject_4",1364.33333333333,3.49165203936173,3.26430095764071,NA
"Subject_4",1367.66666666667,3.56325508758985,3.3312417341746,NA
"Subject_4",1371,3.59449402713555,3.36044662032167,NA
"Subject_4",1374.33333333333,3.59143821090815,3.3575897767058,NA
"Subject_4",1377.66666666667,3.5996926562418,3.36530675236766,NA
"Subject_4",1381,3.59203876906655,3.35815123086832,NA
"Subject_4",1384.33333333333,3.55822964446473,3.32654351149348,NA
"Subject_4",1387.66666666667,3.56493765852615,3.33281474828276,NA
"Subject_4",1391,3.53171364203792,3.3017540390206,NA
"Subject_4",1394.33333333333,3.62630094506516,3.39018250221561,NA
"Subject_4",1397.66666666667,3.58099400837524,3.34782562496741,NA
"Subject_4",1401,3.60554400653891,3.37077710512991,NA
"Subject_4",1404.33333333333,3.58922525615162,3.35552091352885,NA
"Subject_4",1407.66666666667,3.58490636263255,3.35148323506281,NA
"Subject_4",1411,3.63605226239804,3.39929888441783,NA
"Subject_4",1414.33333333333,3.63846885782635,3.40155812866151,NA
"Subject_4",1417.66666666667,3.63805089722798,3.40116738262894,NA
"Subject_4",1421,3.65647179448794,3.41838884452962,NA
"Subject_4",1424.33333333333,3.65308093537683,3.41521877359504,NA
"Subject_4",1427.66666666667,3.65981223072541,3.42151177576273,NA
"Subject_4",1431,3.57073713745536,3.33823660716475,NA
"Subject_4",1434.33333333333,3.62333027015483,3.38740525613114,NA
"Subject_4",1437.66666666667,3.64112153161335,3.40403807955169,NA
"Subject_4",1441,3.67523530812253,3.43593061410906,NA
"Subject_4",1444.33333333333,3.67227010705968,3.43315848545479,NA
"Subject_4",1447.66666666667,3.7036332348431,3.46247947360135,NA
"Subject_4",1451,3.71493294460967,3.473043428141,NA
"Subject_4",1454.33333333333,3.64881741084281,3.41123285888692,NA
"Subject_4",1457.66666666667,3.64665909982244,3.40921508144196,NA
"Subject_4",1461,3.65403776149891,3.41611329813282,NA
"Subject_4",1464.33333333333,3.65592934505574,3.41788171547407,NA
